SampleDate,Cu,Ni,Pb,S,Zn,Al,Ca,Cl,Si,Ti
2003-09-14,0.13128666373262093,0.4355673838346854,0.031112807977923148,0.27058775526249046,0.05331273454954602,0.04282024870656644,0.06721420371064342,0.05509873620085061,0.16019943707086642,0.5407366563582312
2003-09-15,0.1077203002411466,0.5118155244103563,0.024891141427258602,0.30469094476885933,0.04096707835738843,0.028026364580184624,0.048804351512864746,0.01339784606825758,0.06456980066942866,0.5407366563582312
2003-09-16,0.16814477981426468,1.0484116765044804,0.023543859627367707,0.33398365783940936,0.06109140962193994,0.04079554623067711,0.021126010368203097,0.01038898053332245,0.04916757458063898,0.017853118207007218
2003-09-17,0.1293295955229561,0.7329350469731739,0.02045093073485681,0.1902577463727906,0.049918818457704114,0.041640684699418035,0.120725817435341,0.019122023391414042,0.23825973286480173,0.024661313346319998
2003-09-18,0.13544543134435466,0.4055446679810754,0.0306696820355894,0.15506307737653116,0.03722010338313044,0.11633437989754208,0.03675044232891501,0.008467059602949108,0.0742874246342786,0.5407366563582312
2003-09-19,0.07673338132032469,0.40888056409318707,0.037043532868230686,0.09819627027956064,0.028211419092477964,0.02297082289953142,0.03494428218843877,0.008426022231183957,0.06047862990585272,0.5407366563582312
2003-09-20,0.11783182119145778,0.34502274827050633,0.028001974702590877,0.07858118220574857,0.02509083803478845,0.09205380608744235,0.06416124015244767,0.006737194399278937,0.1164278468622325,0.5407366563582312
2003-09-21,0.11081899063959427,0.42794259378155175,0.02904041107420097,0.07704701585359715,0.02223220348609853,0.044514809288582737,0.047774819174394266,0.021687958607709966,0.044083371672614315,0.0030995220081442556
2003-09-22,0.06442016470203074,0.2621029245816731,0.014372496992138831,0.04757412704989102,0.06612533956936603,0.0369746097847047,0.05189410508642103,0.019312437335104606,0.05394297993404623,0.5407366563582312
2003-09-23,0.09108521485786648,0.31071109483145,0.026663644991627735,0.04236453759029426,0.022721929885590793,0.13329323201032992,0.02873068270610758,0.058252054211464635,0.022042920548958744,0.5407366563582312
2003-09-24,0.1895909888791668,0.9740697498087523,0.02814520730557158,0.08540112506097061,0.11580407798702723,0.059156895120938885,0.014636006940160342,0.11917926355167686,0.022199913690686295,0.5407366563582312
2003-09-25,0.08872042923889013,0.3350151908674445,0.031990107568697024,0.06516584777102427,0.014931865766519812,0.08655491631116255,0.07601636973655189,0.025980476088046496,0.05747530475882017,0.5407366563582312
2003-09-26,0.10853574626202848,0.329296571049829,0.028892702631722257,0.06947135105076507,0.03133199962864323,0.1001059047797854,0.03730498384476807,0.04395022869840053,0.05578230001606053,0.012441142143459262
2003-09-27,0.12451846810724782,0.4841755540844622,0.02622051904929399,0.20404947157022166,0.035443422531994326,0.10075225692256234,0.051348809200016325,0.0673404813918137,0.06242987358957415,0.005041792076988334
2003-09-28,0.10445851989170526,0.5189637828157164,0.024895617471722486,0.2269258994353678,0.03847289173779162,0.06251251177314221,0.07162241350324351,0.02382710415541527,0.09492158409606404,0.5407366563582312
2003-09-29,0.0859479112742572,0.47559765709135726,0.021041765324635142,0.18309536283923367,0.03005643474520069,0.11625478363367246,0.07131056816173557,0.021180735665403825,0.10081532457942603,0.5407366563582312
2003-09-30,0.09035131754656767,0.3340620839274732,0.028601761176331102,0.1428138056018417,0.04974798380059674,0.07075797968479944,0.050696611177910245,0.03995427510909946,0.04507940564500255,0.5407366563582312
2003-10-01,0.15526074836749304,0.7052951421139166,0.022966453170981012,0.2132616873701802,0.050693269459550085,0.045625268621800164,0.03315372378580481,0.17163989968516633,0.035018163422175196,0.5407366563582312
2003-10-02,0.11147134670948255,0.5308775322765087,0.03348509781106664,0.15418010969458806,0.10585010803742138,0.02493343267333576,0.05433185291979733,0.013821352797218635,0.05578650253590224,0.5407366563582312
2003-10-03,0.09540707615468015,0.42079431355397934,0.03275103102823933,0.13484517607874127,0.04859769634450484,0.05701658761201362,0.02947880338952993,0.040095717440456695,0.035133388951159396,0.5407366563582312
2003-10-04,0.09475472381887812,0.2973676631384886,0.020142085306576008,0.07961144482208611,0.0350789746029012,0.0199172080456277,0.01622951914687192,0.1681232637381223,0.013959852255773179,0.5407366563582312
2003-10-05,0.1121237027793708,0.47226178280145775,0.030378740785164112,0.087055052074736,0.05043132295055049,0.02569678695938954,0.02104337831300051,0.09779820436331521,0.05377976880080938,0.5407366563582312
2003-10-06,0.09769032426633219,0.33024967798980026,0.02771103345216559,0.06592691619565043,0.08460965697833339,0.2637393504407305,0.017456290404204444,1.8786121073361561,0.043051873842699324,0.5407366563582312
2003-10-07,0.08089215640023097,0.3755220175941021,0.012438856851899344,0.073004023702961,0.02195886845194613,0.025684819193441216,0.013133216962488816,0.022726479696136836,0.04803470228138281,0.5407366563582312
2003-10-08,0.0834200357042872,0.402685390805586,0.022961977331482992,0.09201202137363051,0.03109283121299775,0.016253236630425955,0.03429208460734628,0.03756781076703514,0.0377981989526209,0.5407366563582312
2003-10-09,0.09858731526271089,0.47226180462367,0.023713948497131685,0.11214705255309859,0.04096707887891268,0.05430778440004582,0.18452813360432688,0.35068575193671075,0.03455237272583023,0.5407366563582312
2003-10-10,0.08831270436140605,0.4212708670239649,0.0254685478836453,0.12498176154736816,0.03251645422476631,0.016095757581624938,0.08440730029026945,0.39460321168599644,0.01670056441458762,0.5407366563582312
2003-10-11,0.09801650043423318,0.40077917692564347,0.018521766434115343,0.10400974224874547,0.03601287173670175,0.03690969647167423,0.009454636594414373,0.03442899281360884,0.01311021943543889,0.5407366563582312
2003-10-12,0.12419228820526057,0.6266642341883175,0.03615280534903103,0.19810902109323664,0.04957714914348936,0.06711422695591758,0.012670938577166058,0.041179653779883786,0.027413879296996603,0.5407366563582312
2003-10-13,0.11758718626496736,0.5913994956315022,0.036009572541084466,0.26802092042280073,0.05195744581783982,0.1430270140662445,0.013258417413640429,0.09388651445716198,0.030796415180548257,0.5407366563582312
2003-10-14,0.10568168332189873,0.5227761887533895,0.02147593917804113,0.19031869599532844,0.04207181014829634,0.17916321175159788,0.051384828323618154,0.17677888284042437,0.04695020159670012,0.5407366563582312
2003-10-15,0.14041964871105658,0.6066491193821939,0.032894263221288314,0.2784740493039536,0.057526658351466406,0.2080265737272505,0.04108950317485908,0.1527801813536067,0.0850053708550658,0.5407366563582312
2003-10-16,0.11929961954814171,0.5585175026024027,0.021037289075205398,0.31684745546906573,0.05647887231546803,0.424555755533944,0.09606461316155411,0.1635262481261821,0.1489653131165852,0.03148317814627852
2003-10-17,0.12672016750931683,0.5947353480991894,0.037191241515675266,0.22588440927727854,0.04628573290716822,1.286584116929176,0.2586344428237147,0.6820546895986754,0.26793637280185567,0.09582137861319139
2003-10-18,3.8543644041148535,0.49370657983975064,0.034966660125010485,0.19931170705778958,0.6123636848807676,0.36084072837933356,0.11408268416536868,1.068405877672635,0.13187998826323508,0.01654437572734692
2003-10-19,0.13438535413106859,0.5680485065354789,0.027406664273314528,0.26393408730507906,0.04634267814055351,0.1701588181573604,0.0702105382570449,0.09742093315046503,0.1183923841169535,0.5407366563582312
2003-10-20,0.18950944390367,0.43461429871692636,0.015563118055657394,0.15162637365564885,0.1354386828520865,0.13405373932515233,0.03230582840784733,0.08723899454670157,0.09180221868937395,0.5407366563582312
2003-10-21,0.10005511361939481,0.4203177382617814,0.013924895005341206,0.10316820963820454,0.08083990338919703,0.07427476591636131,0.05376325056759224,0.02324792871017106,0.18087635050166714,0.5407366563582312
2003-10-22,0.1042954262066254,0.3845764680571926,0.03036083660730859,0.10663458620308774,0.0433587645999402,0.0978271374927378,0.08215908642729033,0.03502348864379099,0.17993108952765682,0.007864986182595618
2003-10-23,0.10576323203148179,0.4436687710022292,0.019117077068357552,0.08026745532038483,0.04431543930557061,0.09475417384194847,0.032792183709715594,0.008748029374145249,0.0734976988680637,0.030476506062528958
2003-10-24,0.08611100495933707,0.38267025417725004,0.018512814550153443,0.0889607973370213,0.030637271953536663,0.043106882201682725,0.01903208202327123,0.007167540429202661,0.043877706767883745,0.5407366563582312
2003-10-25,0.07526558669772702,0.43175497789701245,0.027549896671329368,0.07379877481404862,0.033302293751765084,0.0848854775191745,0.010225100569952301,0.07348460876940029,0.035078756487768994,0.5407366563582312
2003-10-26,0.11008509332829546,0.38552957499716384,0.037782076105453595,0.05832291515889051,0.03390591009650369,0.13132589048221996,0.0299948214860993,0.07197661917080286,0.04909630371257228,0.5407366563582312
2003-10-27,0.09769032800041844,0.45605907393300704,0.03332843748462603,0.05687830198766763,0.03350729554890364,0.12032627889733569,0.024896083416062722,0.12429745444274985,0.050572279589378044,0.5407366563582312
2003-10-28,0.10918809859783049,0.464636970926112,0.02325291837694242,0.08078285394689584,0.035978704596670574,0.06854206957830535,0.054692237540275655,0.2449109009589463,0.04213791716186567,0.5407366563582312
2003-10-29,0.11179752287738355,0.4827459154967175,0.03140822506784645,0.0807815173245815,0.035477589150501254,0.10369755550582237,0.0588271251901447,0.10813964209279413,0.07686955699823445,0.5407366563582312
2003-10-30,0.10600786322388599,0.398872984867913,0.028597285131867222,0.0779096669987747,0.035545923430563606,0.1010464691432156,0.06853150447407631,0.03097664886383609,0.08925782299482633,0.5407366563582312
2003-10-31,0.09736414436434494,0.36599099183881356,0.02784979021564828,0.18375698712677016,0.040488741526097466,0.14354409314896413,0.07781636605056029,0.028211818933072157,0.13898318931286455,0.5407366563582312
2003-11-01,0.11693482646099286,0.43556736201247326,0.019260309466372395,0.19096481556194855,0.045784617982523146,0.040861395356489916,0.06488489847344517,0.01131916242158906,0.10705444140312707,0.5407366563582312
2003-11-02,0.12141977770880014,0.5022844986550679,0.03156040975975491,0.18463033116477368,0.04481655475173993,0.04232635389514013,0.0251898229445533,0.012823321923951986,0.0314806069621639,0.5407366563582312
2003-11-03,0.11473312705892387,0.5332602996264368,0.034532486271604504,0.1745920874384669,0.04135430437983566,0.023361594507167155,0.01974919107192152,0.047547845075765004,0.03196380798564286,0.5407366563582312
2003-11-04,0.13275446582339107,0.5456506025572149,0.033485098016032507,0.14424184474205548,0.04916714554921225,0.016959770347016626,0.003993587777036637,0.054297958885435024,0.011466872811954205,0.5407366563582312
2003-11-05,0.13617933238973975,0.33596827598520357,0.02905383920759261,0.14674398746569223,0.08145490878061269,0.06277700226597994,0.014240373867332122,0.035605399558862,0.0244877428120185,0.5407366563582312
2003-11-06,0.1556684732449771,0.4131695235008457,0.033776039266457794,0.12459681652426213,0.04335876512146445,0.07328287720115323,0.02005583576064643,0.040501988579763656,0.2461142369506715,0.5407366563582312
2003-11-07,0.12207213377868839,0.4860817679644048,0.028597285131867222,0.1024060719402094,0.04798269095308917,0.2356493070448193,0.009651297344457391,0.06764197000549133,0.033887992704245,0.5407366563582312
2003-11-08,0.12035970049551405,0.3960136858702114,0.02280979263957453,0.0760418815898743,0.04495322226881613,0.045337831115331004,0.012164551114910813,0.06692381459021098,0.04468372798212973,0.5407366563582312
